,"Belfast Centre",,,,,,,,,,,,,,,,,,,,,,"Belfast Newtownards Road",,,,,,,,,,,,"Belfast Ormeau Road",,,,,,,,,,,,"Belfast Stockman's Lane",,,,,,,,,,,,,,"Belfast Westlink Roden Street",,,,,,,,,,,
Date,Ozone,Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Modelled Wind Direction",Status,"Modelled Wind Speed",Status,"Modelled Temperature",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Modelled Wind Direction",Status,"Modelled Wind Speed",Status,"Modelled Temperature",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Modelled Wind Direction",Status,"Modelled Wind Speed",Status,"Modelled Temperature",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"PM10 particulate matter (Hourly measured)",Status,"Modelled Wind Direction",Status,"Modelled Wind Speed",Status,"Modelled Temperature",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Modelled Wind Direction",Status,"Modelled Wind Speed",Status,"Modelled Temperature",Status
17/03/2023,58,"V µg/m³",2,"V µg/m³",17,"V µg/m³",20,"V µg/m³",0,"V µg/m³",0.079,"V mg/m³",16,"V µg/m³ (FIDAS)",11,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",9,"V µg/m³",14,"V µg/m³",28,"V µg/m³","No data","No data","No data","No data","No data","No data",11,"V µg/m³",26,"V µg/m³",43,"V µg/m³","No data","No data","No data","No data","No data","No data",34,"V µg/m³",38,"V µg/m³",90,"V µg/m³","No data","V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",13,"V µg/m³",21,"V µg/m³",40,"V µg/m³","No data","No data","No data","No data","No data","No data"
18/03/2023,55,"V µg/m³",2,"V µg/m³",16,"V µg/m³",19,"V µg/m³",0,"V µg/m³",0.084,"V mg/m³",9,"V µg/m³ (FIDAS)",6,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",12,"V µg/m³",19,"V µg/m³",37,"V µg/m³","No data","No data","No data","No data","No data","No data",6,"V µg/m³",16,"V µg/m³",24,"V µg/m³","No data","No data","No data","No data","No data","No data",27,"V µg/m³",31,"V µg/m³",73,"V µg/m³","No data","V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",7,"V µg/m³",17,"V µg/m³",28,"V µg/m³","No data","No data","No data","No data","No data","No data"
19/03/2023,63,"V µg/m³",1,"V µg/m³",13,"V µg/m³",15,"V µg/m³",0,"V µg/m³",0.063,"V mg/m³",8,"V µg/m³ (FIDAS)",5,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",10,"V µg/m³",16,"V µg/m³",31,"V µg/m³","No data","No data","No data","No data","No data","No data",6,"V µg/m³",16,"V µg/m³",26,"V µg/m³","No data","No data","No data","No data","No data","No data",23,"V µg/m³",26,"V µg/m³",62,"V µg/m³","No data","V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",5,"V µg/m³",16,"V µg/m³",24,"V µg/m³","No data","No data","No data","No data","No data","No data"
20/03/2023,"No data","V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V mg/m³",10,"V µg/m³ (FIDAS)",5,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",13,"V µg/m³",17,"V µg/m³",37,"V µg/m³","No data","No data","No data","No data","No data","No data",12,"V µg/m³",20,"V µg/m³",38,"V µg/m³","No data","No data","No data","No data","No data","No data",47,"V µg/m³",36,"V µg/m³",107,"V µg/m³","No data","V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",7,"V µg/m³",20,"V µg/m³",31,"V µg/m³","No data","No data","No data","No data","No data","No data"
21/03/2023,"No data","V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V mg/m³",7,"V µg/m³ (FIDAS)",4,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",10,"V µg/m³",15,"V µg/m³",30,"V µg/m³","No data","No data","No data","No data","No data","No data",10,"V µg/m³",16,"V µg/m³",30,"V µg/m³","No data","No data","No data","No data","No data","No data",35,"V µg/m³",32,"V µg/m³",85,"V µg/m³","No data","V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",3,"V µg/m³",12,"V µg/m³",16,"V µg/m³","No data","No data","No data","No data","No data","No data"
22/03/2023,72,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",0,"V µg/m³","No data","V mg/m³",11,"V µg/m³ (FIDAS)",5,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",8,"V µg/m³",14,"V µg/m³",25,"V µg/m³","No data","No data","No data","No data","No data","No data",8,"V µg/m³",14,"V µg/m³",26,"V µg/m³","No data","No data","No data","No data","No data","No data",26,"V µg/m³",27,"V µg/m³",66,"V µg/m³","No data","V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",2,"V µg/m³",12,"V µg/m³",15,"V µg/m³","No data","No data","No data","No data","No data","No data"
23/03/2023,63,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",0,"V µg/m³","No data","V mg/m³",17,"V µg/m³ (FIDAS)",5,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",11,"V µg/m³",17,"V µg/m³",35,"V µg/m³","No data","No data","No data","No data","No data","No data",10,"V µg/m³",20,"V µg/m³",36,"V µg/m³","No data","No data","No data","No data","No data","No data",43,"V µg/m³",35,"V µg/m³",102,"V µg/m³","No data","V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",7,"V µg/m³",18,"V µg/m³",29,"V µg/m³","No data","No data","No data","No data","No data","No data"
24/03/2023,71,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",0,"V µg/m³","No data","V mg/m³",9,"V µg/m³ (FIDAS)",4,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",9,"V µg/m³",15,"V µg/m³",28,"V µg/m³","No data","No data","No data","No data","No data","No data",8,"V µg/m³",13,"V µg/m³",25,"V µg/m³","No data","No data","No data","No data","No data","No data",23,"V µg/m³",24,"V µg/m³",60,"V µg/m³","No data","V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",2,"V µg/m³",11,"V µg/m³",13,"V µg/m³","No data","No data","No data","No data","No data","No data"
25/03/2023,63,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",0,"V µg/m³","No data","V mg/m³",6,"V µg/m³ (FIDAS)",4,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",13,"V µg/m³",23,"V µg/m³",43,"V µg/m³","No data","No data","No data","No data","No data","No data",5,"V µg/m³",19,"V µg/m³",27,"V µg/m³","No data","No data","No data","No data","No data","No data",26,"V µg/m³",35,"V µg/m³",75,"V µg/m³","No data","V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",13,"V µg/m³",23,"V µg/m³",43,"V µg/m³","No data","No data","No data","No data","No data","No data"
26/03/2023,66,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",1,"V µg/m³","No data","V mg/m³",10,"V µg/m³ (FIDAS)",5,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",11,"V µg/m³",21,"V µg/m³",38,"V µg/m³","No data","No data","No data","No data","No data","No data",2,"V µg/m³",11,"V µg/m³",15,"V µg/m³","No data","No data","No data","No data","No data","No data",9,"V µg/m³",18,"V µg/m³",32,"V µg/m³","No data","V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",23,"V µg/m³",35,"V µg/m³",71,"V µg/m³","No data","No data","No data","No data","No data","No data"
27/03/2023,58,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",1,"V µg/m³","No data","V mg/m³",12,"V µg/m³ (FIDAS)",5,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",14,"V µg/m³",27,"V µg/m³",48,"V µg/m³","No data","No data","No data","No data","No data","No data",13,"V µg/m³",21,"V µg/m³",41,"V µg/m³","No data","No data","No data","No data","No data","No data",54,"V µg/m³",40,"V µg/m³",122,"V µg/m³","No data","V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",19,"V µg/m³",27,"V µg/m³",55,"V µg/m³","No data","No data","No data","No data","No data","No data"
28/03/2023,56,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",1,"V µg/m³",0.079,"V mg/m³",12,"V µg/m³ (FIDAS)",6,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",11,"V µg/m³",20,"V µg/m³",36,"V µg/m³","No data","No data","No data","No data","No data","No data",13,"V µg/m³",27,"V µg/m³",47,"V µg/m³","No data","No data","No data","No data","No data","No data",61,"V µg/m³",45,"V µg/m³",139,"V µg/m³","No data","V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",14,"V µg/m³",24,"V µg/m³",45,"V µg/m³","No data","No data","No data","No data","No data","No data"
29/03/2023,49,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",0,"V µg/m³",0.1,"V mg/m³",13,"V µg/m³ (FIDAS)",7,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",8,"V µg/m³",17,"V µg/m³",30,"V µg/m³","No data","No data","No data","No data","No data","No data",11,"V µg/m³",22,"V µg/m³",39,"V µg/m³","No data","No data","No data","No data","No data","No data",45,"V µg/m³",40,"V µg/m³",109,"V µg/m³",15,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",8,"V µg/m³",22,"V µg/m³",33,"V µg/m³","No data","No data","No data","No data","No data","No data"
30/03/2023,59,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",0,"V µg/m³",0.071,"V mg/m³",16,"V µg/m³ (FIDAS)",8,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",9,"V µg/m³",17,"V µg/m³",31,"V µg/m³","No data","No data","No data","No data","No data","No data",9,"V µg/m³",20,"V µg/m³",34,"V µg/m³","No data","No data","No data","No data","No data","No data",43,"V µg/m³",37,"V µg/m³",102,"V µg/m³",26,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",8,"V µg/m³",21,"V µg/m³",33,"V µg/m³","No data","No data","No data","No data","No data","No data"
31/03/2023,39,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",0,"V µg/m³",0.065,"V mg/m³",14,"V µg/m³ (FIDAS)",9,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",18,"V µg/m³",27,"V µg/m³",55,"V µg/m³","No data","No data","No data","No data","No data","No data",5,"V µg/m³",24,"V µg/m³",33,"V µg/m³","No data","No data","No data","No data","No data","No data",29,"V µg/m³",39,"V µg/m³",84,"V µg/m³",15,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",65,"V µg/m³",60,"V µg/m³",159,"V µg/m³","No data","No data","No data","No data","No data","No data"
01/04/2023,58,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",0,"V µg/m³",0.092,"V mg/m³",7,"V µg/m³ (FIDAS)",5,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",14,"V µg/m³",23,"V µg/m³",44,"V µg/m³","No data","No data","No data","No data","No data","No data",3,"V µg/m³",13,"V µg/m³",16,"V µg/m³","No data","No data","No data","No data","No data","No data",25,"V µg/m³",29,"V µg/m³",66,"V µg/m³",10,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",34,"V µg/m³",44,"V µg/m³",96,"V µg/m³","No data","No data","No data","No data","No data","No data"
02/04/2023,62,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",0,"V µg/m³",0.06,"V mg/m³",7,"V µg/m³ (FIDAS)",5,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",10,"V µg/m³",20,"V µg/m³",34,"V µg/m³","No data","No data","No data","No data","No data","No data",3,"V µg/m³",12,"V µg/m³",16,"V µg/m³","No data","No data","No data","No data","No data","No data",18,"V µg/m³",27,"V µg/m³",56,"V µg/m³",12,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",18,"V µg/m³",32,"V µg/m³",59,"V µg/m³","No data","No data","No data","No data","No data","No data"
03/04/2023,67,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",0,"V µg/m³",0.073,"V mg/m³",18,"V µg/m³ (FIDAS)",9,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",8,"V µg/m³",13,"V µg/m³",25,"V µg/m³","No data","No data","No data","No data","No data","No data",9,"V µg/m³",18,"V µg/m³",31,"V µg/m³","No data","No data","No data","No data","No data","No data",35,"V µg/m³",34,"V µg/m³",88,"V µg/m³",28,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",4,"V µg/m³",16,"V µg/m³",22,"V µg/m³","No data","No data","No data","No data","No data","No data"
04/04/2023,65,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",0,"V µg/m³",0.066,"V mg/m³",27,"V µg/m³ (FIDAS)",12,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",9,"V µg/m³",17,"V µg/m³",31,"V µg/m³","No data","No data","No data","No data","No data","No data",12,"V µg/m³",23,"V µg/m³",41,"V µg/m³","No data","No data","No data","No data","No data","No data",52,"V µg/m³",42,"V µg/m³",122,"V µg/m³",32,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",5,"V µg/m³",20,"V µg/m³",27,"V µg/m³","No data","No data","No data","No data","No data","No data"
05/04/2023,53,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",0,"V µg/m³",0.075,"V mg/m³",9,"V µg/m³ (FIDAS)",4,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",12,"V µg/m³",24,"V µg/m³",43,"V µg/m³","No data","No data","No data","No data","No data","No data",8,"V µg/m³",17,"V µg/m³",30,"V µg/m³","No data","No data","No data","No data","No data","No data",49,"V µg/m³",41,"V µg/m³",115,"V µg/m³",9,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",5,"V µg/m³",20,"V µg/m³",29,"V µg/m³","No data","No data","No data","No data","No data","No data"
06/04/2023,69,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",0,"V µg/m³",0.07,"V mg/m³",11,"V µg/m³ (FIDAS)",5,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",16,"V µg/m³",28,"V µg/m³",53,"V µg/m³","No data","No data","No data","No data","No data","No data",6,"V µg/m³",20,"V µg/m³",29,"V µg/m³","No data","No data","No data","No data","No data","No data",43,"V µg/m³",43,"V µg/m³",110,"V µg/m³",23,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",24,"V µg/m³",35,"V µg/m³",73,"V µg/m³","No data","No data","No data","No data","No data","No data"
07/04/2023,52,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",1,"V µg/m³",0.1,"V mg/m³",12,"V µg/m³ (FIDAS)",6,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",14,"V µg/m³",26,"V µg/m³",47,"V µg/m³","No data","No data","No data","No data","No data","No data",11,"V µg/m³",20,"V µg/m³",37,"V µg/m³","No data","No data","No data","No data","No data","No data",49,"V µg/m³",39,"V µg/m³",114,"V µg/m³",25,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",27,"V µg/m³",37,"V µg/m³",78,"V µg/m³","No data","No data","No data","No data","No data","No data"
08/04/2023,74,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",0,"V µg/m³",0.059,"V mg/m³",10,"V µg/m³ (FIDAS)",5,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",7,"V µg/m³",11,"V µg/m³",21,"V µg/m³","No data","No data","No data","No data","No data","No data",4,"V µg/m³",12,"V µg/m³",18,"V µg/m³","No data","No data","No data","No data","No data","No data",16,"V µg/m³",25,"V µg/m³",49,"V µg/m³",16,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",9,"V µg/m³",21,"V µg/m³",35,"V µg/m³","No data","No data","No data","No data","No data","No data"
09/04/2023,83,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",0,"V µg/m³",0.093,"V mg/m³",15,"V µg/m³ (FIDAS)",9,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",4,"V µg/m³",8,"V µg/m³",13,"V µg/m³","No data","No data","No data","No data","No data","No data",3,"V µg/m³",8,"V µg/m³",13,"V µg/m³","No data","No data","No data","No data","No data","No data",5,"V µg/m³",9,"V µg/m³",17,"V µg/m³",17,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",2,"V µg/m³",7,"V µg/m³",10,"V µg/m³","No data","No data","No data","No data","No data","No data"
10/04/2023,74,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",0,"V µg/m³",0.081,"V mg/m³",6,"V µg/m³ (FIDAS)",3,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",7,"V µg/m³",13,"V µg/m³",24,"V µg/m³","No data","No data","No data","No data","No data","No data",4,"V µg/m³",10,"V µg/m³",16,"V µg/m³","No data","No data","No data","No data","No data","No data",15,"V µg/m³",19,"V µg/m³",42,"V µg/m³",12,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",2,"V µg/m³",9,"V µg/m³",12,"V µg/m³","No data","No data","No data","No data","No data","No data"
11/04/2023,79,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",0,"V µg/m³",0.073,"V mg/m³",7,"V µg/m³ (FIDAS)",4,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",6,"V µg/m³",11,"V µg/m³",20,"V µg/m³","No data","No data","No data","No data","No data","No data",5,"V µg/m³",11,"V µg/m³",19,"V µg/m³","No data","No data","No data","No data","No data","No data",16,"V µg/m³",20,"V µg/m³",44,"V µg/m³","No data","V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",2,"V µg/m³",8,"V µg/m³",11,"V µg/m³","No data","No data","No data","No data","No data","No data"
12/04/2023,78,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",0,"V µg/m³",0.11,"V mg/m³",8,"V µg/m³ (FIDAS)",4,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",10,"V µg/m³",18,"V µg/m³",34,"V µg/m³","No data","No data","No data","No data","No data","No data",5,"V µg/m³",12,"V µg/m³",20,"V µg/m³","No data","No data","No data","No data","No data","No data",35,"V µg/m³",35,"V µg/m³",88,"V µg/m³","No data","V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",7,"V µg/m³",16,"V µg/m³",27,"V µg/m³","No data","No data","No data","No data","No data","No data"
13/04/2023,81,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",0,"V µg/m³",0.073,"V mg/m³",8,"V µg/m³ (FIDAS)",4,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",11,"V µg/m³",22,"V µg/m³",39,"V µg/m³","No data","No data","No data","No data","No data","No data",8,"V µg/m³",21,"V µg/m³",32,"V µg/m³","No data","No data","No data","No data","No data","No data",29,"V µg/m³",33,"V µg/m³",77,"V µg/m³","No data","V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",6,"V µg/m³",16,"V µg/m³",25,"V µg/m³","No data","No data","No data","No data","No data","No data"
14/04/2023,52,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",0,"V µg/m³",0.11,"V mg/m³",11,"V µg/m³ (FIDAS)",6,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",22,"V µg/m³",39,"V µg/m³",73,"V µg/m³","No data","No data","No data","No data","No data","No data",11,"V µg/m³",28,"V µg/m³",45,"V µg/m³","No data","No data","No data","No data","No data","No data",64,"V µg/m³",55,"V µg/m³",152,"V µg/m³",26,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",20,"V µg/m³",39,"V µg/m³",71,"V µg/m³","No data","No data","No data","No data","No data","No data"
15/04/2023,61,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",0,"V µg/m³",0.094,"V mg/m³",8,"V µg/m³ (FIDAS)",5,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",12,"V µg/m³",20,"V µg/m³",38,"V µg/m³","No data","No data","No data","No data","No data","No data",7,"V µg/m³",18,"V µg/m³",29,"V µg/m³","No data","No data","No data","No data","No data","No data",31,"V µg/m³",32,"V µg/m³",80,"V µg/m³",17,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",7,"V µg/m³",19,"V µg/m³",30,"V µg/m³","No data","No data","No data","No data","No data","No data"
16/04/2023,48,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",0,"V µg/m³",0.077,"V mg/m³",8,"V µg/m³ (FIDAS)",5,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",10,"V µg/m³",16,"V µg/m³",32,"V µg/m³","No data","No data","No data","No data","No data","No data",6,"V µg/m³",13,"V µg/m³",22,"V µg/m³","No data","No data","No data","No data","No data","No data",29,"V µg/m³",27,"V µg/m³",72,"V µg/m³",15,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",8,"V µg/m³",17,"V µg/m³",29,"V µg/m³","No data","No data","No data","No data","No data","No data"
17/04/2023,46,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",0,"V µg/m³",0.053,"V mg/m³",6,"V µg/m³ (FIDAS)",4,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",11,"V µg/m³",16,"V µg/m³",34,"V µg/m³","No data","No data","No data","No data","No data","No data",3,"V µg/m³",9,"V µg/m³",14,"V µg/m³","No data","No data","No data","No data","No data","No data",30,"V µg/m³",26,"V µg/m³",72,"V µg/m³",16,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",31,"V µg/m³",30,"V µg/m³",77,"V µg/m³","No data","No data","No data","No data","No data","No data"
18/04/2023,62,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",0,"V µg/m³",0.13,"V mg/m³",19,"V µg/m³ (FIDAS)",13,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",9,"V µg/m³",15,"V µg/m³",29,"V µg/m³","No data","No data","No data","No data","No data","No data",2,"V µg/m³",13,"V µg/m³",15,"V µg/m³","No data","No data","No data","No data","No data","No data",20,"V µg/m³",29,"V µg/m³",60,"V µg/m³",20,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",34,"V µg/m³",46,"V µg/m³",98,"V µg/m³","No data","No data","No data","No data","No data","No data"
19/04/2023,81,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",0,"V µg/m³",0.057,"V mg/m³",18,"V µg/m³ (FIDAS)",10,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",10,"V µg/m³",16,"V µg/m³",32,"V µg/m³","No data","No data","No data","No data","No data","No data",1,"V µg/m³",7,"V µg/m³",9,"V µg/m³","No data","No data","No data","No data","No data","No data",15,"V µg/m³",24,"V µg/m³",47,"V µg/m³",23,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",30,"V µg/m³",44,"V µg/m³",91,"V µg/m³","No data","No data","No data","No data","No data","No data"
20/04/2023,84,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",0,"V µg/m³",0.064,"V mg/m³",12,"V µg/m³ (FIDAS)",5,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",9,"V µg/m³",18,"V µg/m³",32,"V µg/m³","No data","No data","No data","No data","No data","No data",1,"V µg/m³",8,"V µg/m³",10,"V µg/m³","No data","No data","No data","No data","No data","No data",15,"V µg/m³",23,"V µg/m³",46,"V µg/m³",17,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",28,"V µg/m³",43,"V µg/m³",86,"V µg/m³","No data","No data","No data","No data","No data","No data"
21/04/2023,82,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",1,"V µg/m³",0.084,"V mg/m³",27,"V µg/m³ (FIDAS)",12,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",9,"V µg/m³",19,"V µg/m³",33,"V µg/m³","No data","No data","No data","No data","No data","No data",2,"V µg/m³",12,"V µg/m³",15,"V µg/m³","No data","No data","No data","No data","No data","No data",12,"V µg/m³",27,"V µg/m³",45,"V µg/m³",27,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",29,"V µg/m³",43,"V µg/m³",87,"V µg/m³","No data","No data","No data","No data","No data","No data"
22/04/2023,63,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",1,"V µg/m³",0.072,"V mg/m³",16,"V µg/m³ (FIDAS)",11,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",11,"V µg/m³",25,"V µg/m³",42,"V µg/m³","No data","No data","No data","No data","No data","No data",2,"V µg/m³",18,"V µg/m³",20,"V µg/m³","No data","No data","No data","No data","No data","No data",16,"V µg/m³",36,"V µg/m³",61,"V µg/m³",15,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",31,"V µg/m³",50,"V µg/m³",98,"V µg/m³","No data","No data","No data","No data","No data","No data"
23/04/2023,65,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",0,"V µg/m³",0.072,"V mg/m³",12,"V µg/m³ (FIDAS)",9,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",11,"V µg/m³",21,"V µg/m³",37,"V µg/m³","No data","No data","No data","No data","No data","No data",3,"V µg/m³",16,"V µg/m³",20,"V µg/m³","No data","No data","No data","No data","No data","No data",18,"V µg/m³",29,"V µg/m³",57,"V µg/m³",11,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",21,"V µg/m³",39,"V µg/m³",71,"V µg/m³","No data","No data","No data","No data","No data","No data"
24/04/2023,77,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",0,"V µg/m³",0.095,"V mg/m³",9,"V µg/m³ (FIDAS)",4,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",11,"V µg/m³",19,"V µg/m³",35,"V µg/m³","No data","No data","No data","No data","No data","No data",3,"V µg/m³",14,"V µg/m³",18,"V µg/m³","No data","No data","No data","No data","No data","No data",18,"V µg/m³",26,"V µg/m³",54,"V µg/m³",7,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",35,"V µg/m³",41,"V µg/m³",95,"V µg/m³","No data","No data","No data","No data","No data","No data"
